Any,Mitja,CIF,Grup,Subvencions,Contractes,Pub. institucional,Total,admin_ajuntament_bcn,admin_altres,admin_altres_ajuntaments,admin_diputacio_bcn,admin_diputacio_girona,admin_diputacio_lleida,admin_diputacio_tarragona,admin_estat,admin_generalitat
2021,UNIPREX SA,A28782936,,0.0,0.0,523466.58,523466.58,0.0,515177.82,0.0,0.0,0.0,0.0,0.0,0.0,8288.76
2021,"EL PERIODICO DE CATALUNYA, S.L. - Zoo de Barcelona||EL PERIODICO DE CATALUNYA -  Parc Atraccions Tibidabo",,,0.0,505000.0,0.0,505000.0,0.0,505000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,233020.04,19898.46,240232.78,493151.28,0.0,253418.34,1400.0,0.0,20000.0,0.0,0.0,0.0,218332.94
2021,80 MES 4 PUBLICACIONS SL,B65672495,,70122.84,0.0,375450.35,445573.19,0.0,372360.9,0.0,0.0,0.0,0.0,0.0,0.0,73212.29
2021,"20 MINUTOS EDITORA, SL",B99083966,,0.0,0.0,445015.03,445015.03,0.0,429239.13,0.0,0.0,0.0,0.0,0.0,0.0,15775.9
2021,"EDICIONS INTERCOMARCALS,S.A.",A08539165,,179083.89,0.0,164567.47,343651.36,0.0,158671.17,0.0,0.0,0.0,0.0,0.0,0.0,184980.19
2021,PREMSA D OSONA (EL 9 NOU),A08447369,,166198.75,0.0,162790.48,328989.23,0.0,158507.24,0.0,0.0,0.0,0.0,0.0,0.0,170481.99
2021,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,,0.0,15349.04,307006.53,322355.57,0.0,300971.75,0.0,0.0,0.0,0.0,14950.0,0.0,6433.82
2021,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,0.0,0.0,267776.45,267776.45,0.0,263220.45,0.0,0.0,0.0,0.0,0.0,0.0,4556.0
2021,FUNDACIO FRANCESC EIXIMENIS,G46648655,,263954.23,0.0,0.0,263954.23,0.0,15000.0,0.0,45000.0,28000.0,28000.0,0.0,0.0,147954.23
2021,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,,93797.39,0.0,158087.34,251884.73,0.0,154197.34,0.0,0.0,0.0,0.0,0.0,0.0,97687.39
2021,Atresmedia Corporación de Medios de Comunicación SA,A86436195,,0.0,0.0,212063.83,212063.83,0.0,208813.83,0.0,0.0,0.0,0.0,0.0,0.0,3250.0
2021,"MEDIASET ESPAÑA COMUNICACIÓN, S.A.",A79075438,,0.0,24000.0,183032.22,207032.22,0.0,203912.22,0.0,0.0,0.0,0.0,0.0,0.0,3120.0
2021,"EMISSIONS DIGITALS DE CATALUNYA, SA",A63200828,,0.0,0.0,206552.41,206552.41,0.0,193549.21,0.0,0.0,0.0,0.0,0.0,0.0,13003.2
2021,ASSOC.CATALANA PREMSA COMARCAL,G58010315,,200000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
2021,"EDICIONES EL PAIS, S.L.",B85635910,,0.0,0.0,179436.26,179436.26,0.0,174436.26,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2021,AS. PROM. DONES CINEASTES I DE MITJ,G67007005,,159885.79,0.0,0.0,159885.79,47225.0,0.0,0.0,10695.27,0.0,0.0,0.0,0.0,101965.52
2021,"RADIO POPULAR,S.A.",A28281368,,0.0,0.0,156970.13,156970.13,0.0,148729.34,0.0,0.0,0.0,0.0,0.0,0.0,8240.79
2021,"EL MUNDO DEPORTIVO, SA",A59114082,,12000.0,0.0,142982.62,154982.62,12000.0,135282.62,0.0,0.0,0.0,0.0,0.0,0.0,7700.0
2021,Totmedia Comunicació SL,B58364936,,71671.63,79983.35,0.0,151654.98,0.0,26658.0,53325.35,0.0,0.0,0.0,0.0,0.0,71671.63
2021,"RADIO TELE TAXI, SA",A08911745,,0.0,0.0,149223.66,149223.66,0.0,144960.06,0.0,0.0,0.0,0.0,0.0,0.0,4263.6
2021,"Diario de Prensa Digital, S.L.",B86509254,,0.0,0.0,136378.07,136378.07,0.0,131928.07,0.0,0.0,0.0,0.0,0.0,0.0,4450.0
2021,"GRUP ENDERROCK EDICIONS, S.L.",B64863335,,124606.63,4200.0,0.0,128806.63,3500.0,4200.0,30000.0,0.0,14000.0,0.0,0.0,0.0,77106.63
2021,EDITORA SINGULAR DIGITAL 2GR SL,B64337462,,122819.02,0.0,0.0,122819.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122819.02
2021,"TAMEDIAXA, SA",A43926682,,99185.12,14275.0,0.0,113460.12,0.0,0.0,4275.0,0.0,0.0,0.0,10000.0,0.0,99185.12
2021,EL TEMPS DE LA VINYA SL,B66627092,,111515.07,0.0,0.0,111515.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111515.07
2021,Promotora de Informaciones SA (PRISA),A28297059,,0.0,0.0,106945.88,106945.88,0.0,102265.88,0.0,0.0,0.0,0.0,0.0,0.0,4680.0
2021,NOVAPRESS EDICIONS SL,B67186866,,97897.21,0.0,0.0,97897.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97897.21
2021,"EDICIONS DEL PAIS VALENCIA, S.A.",A46186821,,96381.26,0.0,0.0,96381.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96381.26
2021,"XARXA AUDIOVISUAL LOCAL, SL",B65908337,,0.0,87550.0,0.0,87550.0,0.0,87550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,CRONICA GLOBAL MEDIA SL,B66566415,Prensa Ibérica,0.0,0.0,83974.04,83974.04,0.0,83974.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,AIMC,G78982733,,78728.0,0.0,0.0,78728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78728.0
2021,EDICIONS DIARI DE TERRASSA S.L.,B02851848,,0.0,0.0,77181.95,77181.95,0.0,65815.61,0.0,0.0,0.0,0.0,0.0,0.0,11366.34
2021,La Mañana Diari de Ponent SA,A25004474,,0.0,0.0,63049.96,63049.96,0.0,62079.96,0.0,0.0,0.0,0.0,0.0,0.0,970.0
2021,CRITIC SCCL,F66334806,,36507.18,23550.0,0.0,60057.18,30298.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,29159.18
2021,"EL VALLENC, S.L.",B43121144,,57933.17,833.75,0.0,58766.92,0.0,0.0,833.75,0.0,0.0,0.0,0.0,0.0,57933.17
2021,"EDICIONS PERIODIQUES ARA BALEARS, S",B57806762,Diari ARA,53366.45,0.0,0.0,53366.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53366.45
2021,FUNDACIO PERIODISME PLURAL,G65978348,,52067.56,0.0,0.0,52067.56,24520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27547.56
2021,"EDITORIAL L'EMPORDA,S.L.U.",B17091711,,51454.73,0.0,0.0,51454.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51454.73
2021,Col. Publicitaris i Rel. Publiques,Q0801011H,,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0
2021,MON TERRASSA SL,B66810987,,48992.03,0.0,0.0,48992.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48992.03
2021,Informació i Comunicació de Barcelona SA SPM,A60783686,,0.0,0.0,47377.05,47377.05,0.0,45125.25,0.0,0.0,0.0,0.0,0.0,0.0,2251.8
2021,"ALTERNATIVAS ECONOMICAS, SCCL",F65942765,,0.0,0.0,46780.0,46780.0,0.0,44960.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0
2021,"RBA Revistas, SL",B64610389,RBA Holding,0.0,0.0,46193.6,46193.6,0.0,46193.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,L?INSTITUT DE RECURSOS I INVESTIGACIO PE,B58583568,,46193.54,0.0,0.0,46193.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46193.54
2021,"CAPGROS COMUNICACIO, S.L.",B65078545,,44581.9,0.0,0.0,44581.9,0.0,0.0,130.88,0.0,0.0,0.0,0.0,0.0,44451.02
2021,GRUP DE PERIODISTES RAMON BARN,G62896196,,43557.5,0.0,0.0,43557.5,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25557.5
2021,DIARI CONNEXIOBCN SL,B67271304,,42720.8,0.0,0.0,42720.8,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40220.8
2021,"COMUNICACIO VINARIA, S.L.",B65331704,,42385.18,0.0,0.0,42385.18,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,17385.18
2021,"TIRABOL PRODUCCIONS, S.L.",B64166705,,42044.74,0.0,0.0,42044.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42044.74
2021,ASSOC.FORA DE QUADRE ASSOCIACIO FORA DE QUADRE,G63071518,,37157.01,0.0,0.0,37157.01,9000.0,0.0,0.0,1905.69,0.0,0.0,0.0,0.0,26251.32
2021,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,25954.97,10978.96,0.0,36933.93,0.0,10978.96,0.0,0.0,0.0,0.0,0.0,0.0,25954.97
2021,ASSOC. CULTURAL GARRIGUENCA DE COMUNICACIONS,G25452335,,36712.72,0.0,0.0,36712.72,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,30712.72
2021,"CAXIER EDICIONS, S.L.",B66411828,,35068.93,0.0,0.0,35068.93,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29068.93
2021,Ediciones Condé Nast SA,A28122076,,0.0,0.0,34926.44,34926.44,0.0,34926.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,34828.93,0.0,34828.93,0.0,34828.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"PUBLICACIONS ANOIA, S.L.",B08818189,,34638.29,0.0,0.0,34638.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34638.29
2021,"Associació de Publicacions periòdiques en català, APPEC",G58335158,,0.0,0.0,33570.6,33570.6,0.0,33570.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,33410.32,0.0,33410.32,0.0,33410.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASSOCIACIO ESPAI LINIA,G04980595,,32000.0,0.0,0.0,32000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0
2021,"INFOM KIT LPS, S.L.",B65946162,,31960.63,0.0,0.0,31960.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31960.63
2021,ASS.EMPRES.CAT.PUBLIC.GR.PUBL.,G08508301,,31000.0,0.0,0.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0
2021,"L'AVENC,S.L.",B08503583,,30150.75,0.0,0.0,30150.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30150.75
2021,ASSOCIACIO CATOSFERA,G67190405,,30125.77,0.0,0.0,30125.77,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,20125.77
2021,"EDICIONS SALORIA,S.L.",B25503566,,27885.2,0.0,0.0,27885.2,0.0,0.0,0.0,0.0,3559.51,0.0,0.0,0.0,24325.69
2021,ASSOCIACIO XARXA DIGITAL CATALANA,G63274534,,27579.73,0.0,0.0,27579.73,5960.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21619.71
2021,PUBLI DASER S.L.,B66258757,,27049.98,0.0,0.0,27049.98,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,24549.98
2021,Comunicacions Premsa SA,A60804930,,0.0,0.0,26455.5,26455.5,0.0,23080.5,0.0,0.0,0.0,0.0,0.0,0.0,3375.0
2021,ASS.CULTURAL L'INDEPENDENT DE GRACI,G66245986,,25277.0,0.0,0.0,25277.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23327.0
2021,Associacio de l'observatori de les dones en els mitjans de comunicacio,G65059743,,25270.0,0.0,0.0,25270.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,20270.0
2021,CATMEDIA GLOBAL SL,B55053482,,24086.58,0.0,0.0,24086.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24086.58
2021,ASSOC. CATALANA DE MITJANS LOCALS,G64172505,,24000.0,0.0,0.0,24000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0
2021,"ANAR FENT, SL",B63369086,,23811.77,0.0,0.0,23811.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23811.77
2021,CULTURA 21 SCCL,F65947814,,0.0,0.0,23367.74,23367.74,0.0,23367.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"L'ENLLAC DELS ANOIENCS, SL",B62750443,,23011.35,0.0,0.0,23011.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23011.35
2021,LABORATORI LIVE MEDIA,G64210768,,22953.21,0.0,0.0,22953.21,5834.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17119.0
2021,Fem Produccions S.L.,B66084377,,22193.89,0.0,0.0,22193.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22193.89
2021,COL.LEGI PROF.AUDIOVISUAL DE CAT.,G63324727,,22000.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0
2021,ASSOCIACIO ESCOLA DE RADIO I PERIODISME DIGITAL DE L EMPORDA,G55372239,,22000.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0
2021,"BIFIDUS PRODUCCIONS, SL",B63999254,,18865.57,2973.0,0.0,21838.57,0.0,0.0,2973.0,0.0,0.0,0.0,0.0,0.0,18865.57
2021,"LIMICOLA, SL",B43808294,,20951.4,0.0,0.0,20951.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20951.4
2021,Kiss Media SL,B83773610,,0.0,0.0,18808.68,18808.68,0.0,17147.28,0.0,0.0,0.0,0.0,0.0,0.0,1661.4
2021,EDICIONS DEL NUVOL,B66917048,,18596.77,0.0,0.0,18596.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18596.77
2021,ASSOCIACIO CULTURAL REVISTA ALELLA,G59119594,,17426.58,0.0,0.0,17426.58,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,7926.58
2021,"GARRAF NEWS MEDIA, SL",B64053770,,17120.88,0.0,0.0,17120.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17120.88
2021,ORNA COMUNICACION SL,B64508955,,16380.53,0.0,0.0,16380.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16380.53
2021,FUNDACIO BLANQUERNA,R5800622B,,10266.99,6090.0,0.0,16356.99,0.0,6090.0,0.0,0.0,0.0,0.0,0.0,0.0,10266.99
2021,TITANIA COMPAÑIA EDITORIAL SL,B82938572,,0.0,0.0,15444.98,15444.98,0.0,15444.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASSOCIACIO WELCOME TALENT SOCIETY,G67100883,,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,5000.0
2021,ASSOCIACIO XARXA AUDIVOSUAL COMUNIT,G42981498,,14910.0,0.0,0.0,14910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14910.0
2021,"EDICIONS VALLS COMUNICACIO, S.L.",B43518232,,14312.97,0.0,0.0,14312.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14312.97
2021,EDICIONS LA VEU DEL PAIS VALENCIA S,F98614076,,13940.94,0.0,0.0,13940.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13940.94
2021,Associacio de Cultura Popular i Tra,G05474028,,13800.0,0.0,0.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13800.0
2021,ASS.PROMOC.MITJANS COMUN.LOCAL DTE,G60493467,,12287.24,0.0,0.0,12287.24,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.24
2021,Motorpress Ibérica SAU,A28602389,,0.0,0.0,12200.0,12200.0,0.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marca Radio SL,B85088052,,0.0,0.0,12121.51,12121.51,0.0,10084.01,0.0,0.0,0.0,0.0,0.0,0.0,2037.5
2021,Catalunya Ràdio SRG,A08775487,,0.0,0.0,11635.31,11635.31,0.0,11635.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,HEARST ESPAÑA SL,B81230764,,0.0,0.0,11500.0,11500.0,0.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PAUTA MEDIA SL,B64869670,,11216.07,0.0,0.0,11216.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11216.07
2021,ASSOCIACIO CULTURAL VALORS,G63498109,,10928.73,0.0,0.0,10928.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10928.73
2021,VALENCIA EXTRA S.L.,B98887185,,10800.46,0.0,0.0,10800.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.46
2021,QUELCOM GLOBAL SL,B67273219,,10592.8,0.0,0.0,10592.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.8
2021,FUNDACIO PRIVADA VINCLE,G64913817,,10419.2,0.0,0.0,10419.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10419.2
2021,ASSO.VEINS PROP.MONT D'ORSA DE VALL,G08903346,,10300.0,0.0,0.0,10300.0,10300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,BLUE GLOBE MEDIA SL,B67007807,,10191.69,0.0,0.0,10191.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10191.69
2021,CA LA MANYANA SL,B60689270,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021,ASSOCIACIO CULTURAL AD HOC,G66750217,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021,ASSOCIACIO ONA MEDITERRANIA,G57834004,,9841.56,0.0,0.0,9841.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9841.56
2021,SINDICAT DE PERIODISTES DE CATALUNY,G60369931,,9625.57,0.0,0.0,9625.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9625.57
2021,"Publicacions de l'Abadia de Montserrat, S.A.",A08176499,,0.0,0.0,9335.52,9335.52,0.0,9335.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,"RaDIO ASS. DE CATALUNYA, SCCL",F08657306,,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0
2021,Fundacio Privada Reeixida,G63307961,,8142.21,0.0,0.0,8142.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142.21
2021,FUND.CONSELL DE LA INFORMACIO CAT.,V61980728,,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
2021,"PREMSA LOCAL EL JARDI, SCCL",F67269993,,7707.79,0.0,0.0,7707.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707.79
2021,Unidad Editorial Información Económica SL,B85076900,,0.0,0.0,7164.5,7164.5,0.0,7164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,A.D.C. DIRCOM,G80473259,,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0
2021,GRUPO CALAFORRA MEDIA S.L.,B98980089,,6601.41,0.0,0.0,6601.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6601.41
2021,"BALAGUER AUDIOVISUALS, S.L.",B25629734,,6528.91,0.0,0.0,6528.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6528.91
2021,INFORMACIO DE COMARQUES SL,B25754078,,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
2021,TOT CERDANYOLA SL,B60651874,,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
2021,REPUTATION STRATEGY CONSULTANTS SL,B67605113,,5659.63,0.0,0.0,5659.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5659.63
2021,ASSOCIACIO CULT.AMICS DE L'OM,,,5556.7,0.0,0.0,5556.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.7
2021,EDITORIAL ECOPRENSA SA,A84289230,,0.0,0.0,5275.0,5275.0,0.0,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASS. CULT. ARGUDELL - LES ALBERES,G05487566,,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2021,LA RELLA.INICIATIVES SOCIOCULTURALS,G63494009,,4223.09,0.0,0.0,4223.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4223.09
2021,"Plandora, SCP",J25745654,,4174.32,0.0,0.0,4174.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174.32
2021,PROMICSA SA,A43030302,,0.0,0.0,3420.0,3420.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASS. AB ORIGINE DIVULG. HISTORICA,G67151183,,3090.0,0.0,0.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0
2021,FUNDACIO JOSEP IRLA,,,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
2021,COL.ENGINY.CAM.CANALS I PORTS,Q2867009I,,2597.41,0.0,0.0,2597.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.41
2021,ASSOCIACIO CULTURAL LA TORRATXA,G02859882,,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
2021,AS. VEGANA DE CATALUNYA,G05284112,,1749.21,0.0,0.0,1749.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.21
2021,ASSOCIACIO SOM DE L OEST,G25849696,,1400.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0
2021,ASS.CULTURAL PER A LA CREACIO D'EMISSOR,G43398411,,1200.0,0.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASSOCIACIO RADIO COMUNITARIA HOSTAF ASSOCIACIO RADIO COMUNITARIA HOSTAF,G67059469,,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASSOCIACIO BANC DEL TEMPS DE CERDAN ASSOCIACIO BANC DEL TEMPS DE CERDAN DEL VALLES,G67322370,,780.0,0.0,0.0,780.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ASSOCIACIoTEATRE DEL TEMPS,,,435.6,0.0,0.0,435.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.6
2022,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),401361.0,197190.46,3730663.93,4329215.39,0.0,3640263.47,1270.5,0.0,0.0,45000.0,0.0,0.0,642681.42
2022,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,949879.24,12847.74,2709890.69,3672617.67,0.0,2685573.8,1791.89,0.0,0.0,0.0,0.0,0.0,985251.98
2022,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,787856.84,0.0,2045064.65,2832921.49,0.0,2019454.33,0.0,0.0,0.0,0.0,0.0,0.0,813467.16
2022,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,555070.0,13302.69,2091390.36,2659763.05,0.0,2093407.7,1320.69,0.0,0.0,0.0,0.0,0.0,565034.66
2022,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,556328.98,46562.75,1874253.25,2477144.98,0.0,1864875.98,33978.61,0.0,0.0,0.0,0.0,0.0,578290.39
2022,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),511121.28,115355.38,758999.37,1385476.03,0.0,780884.13,84030.83,0.0,0.0,0.0,0.0,0.0,520561.07
2022,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,,375000.0,150238.34,727794.65,1253032.99,0.0,712165.25,147238.34,0.0,0.0,0.0,0.0,0.0,393629.4
2022,"GRUP FLAIX, SL",B61801635,,396000.0,0.0,831181.45,1227181.45,0.0,828750.7,0.0,0.0,0.0,0.0,0.0,0.0,398430.75
2022,"EMISSIONS DIGITALS DE CATALUNYA, SA",A63200828,,501000.0,0.0,633255.05,1134255.05,0.0,633255.05,0.0,0.0,0.0,0.0,0.0,0.0,501000.0
2022,GRUP LES NOTICIES DE CATALUNYA,B66541947,,330000.0,0.0,632659.11,962659.11,0.0,626757.99,0.0,0.0,0.0,0.0,0.0,0.0,335901.12
2022,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,,346079.64,0.0,418733.96,764813.6,0.0,408733.96,0.0,0.0,12000.0,0.0,0.0,0.0,344079.64
2022,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,0.0,736474.5,736474.5,0.0,724955.2,0.0,0.0,0.0,0.0,0.0,0.0,11519.3
2022,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,,356782.9,263629.69,0.0,620412.59,3000.0,3349.17,0.0,11000.0,5000.0,0.0,0.0,0.0,598063.42
2022,80 MES 4 PUBLICACIONS SL,B65672495,,205180.0,39130.0,359430.44,603740.44,0.0,388056.6,8800.0,0.0,0.0,0.0,0.0,0.0,206883.84
2022,"DIARI SEGRE, S.L.U.",B25275926,,309129.7,5873.3,263211.57,578214.57,0.0,258507.52,3617.84,0.0,0.0,0.0,0.0,0.0,316089.21
2022,"EDICIONS INTERCOMARCALS,S.A.",A08539165,,232461.65,134383.88,207528.23,574373.76,0.0,202878.23,132981.4,0.0,0.0,0.0,0.0,0.0,238514.13
2022,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,255357.85,37626.47,249868.16,542852.48,0.0,246468.16,35957.23,0.0,20000.0,0.0,0.0,0.0,240427.09
2022,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,40000.0,132982.32,365919.37,538901.69,0.0,498901.69,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
2022,"SAPIENS, SCCL",F64074982,,3487.98,0.0,467348.0,470835.98,0.0,461211.69,0.0,0.0,0.0,0.0,0.0,0.0,9624.29
2022,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,,0.0,480.0,420763.59,421243.59,0.0,412394.9,480.0,0.0,0.0,0.0,0.0,0.0,8368.69
2022,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,,100000.0,31739.32,281827.84,413567.16,0.0,294770.52,17513.0,0.0,0.0,0.0,0.0,0.0,101283.64
2022,UNIPREX SA,A28782936,,0.0,600.0,394922.04,395522.04,0.0,394922.04,600.0,0.0,0.0,0.0,0.0,0.0,0.0
